Date,Country,Value
2022-07-07,Norway ,11.2903
2022-07-07,Ukraine ,72.5867
2022-07-07,Armenia ,9.2415
2022-07-07,Bangladesh ,7.5972
2022-07-07,Paraguay ,2.7451
2022-07-07,Iceland ,1.3423
2022-07-07,Tanzania ,16.6667
2022-07-07,Brazil ,4.5623
2022-07-07,Denmark ,4.3367
2022-07-07,Burkina Faso ,4.1667
2022-07-07,El Salvador ,7.4074
2022-07-07,Belarus ,31.1355
2022-07-07,Saudi Arabia ,4.7863
2022-07-07,Somalia ,14.2857
2022-07-07,Tajikistan ,0
2022-07-07,Serbia ,10.7109
2022-07-07,France ,6.6477
2022-07-07,Jamaica ,8.9286
2022-07-07,Indonesia ,4.1056
2022-07-07,Swaziland ,11.1111
2022-07-07,Cuba ,2.0548
2022-07-07,Argentina ,1.6315
2022-07-07,North Korea ,15.7895
2022-07-07,Moldova ,27.7778
2022-07-07,South Sudan ,0
2022-07-07,Bolivia ,4.6748
2022-07-07,Kenya ,10.0324
2022-07-07,Costa Rica ,0
2022-07-07,Croatia ,10.4913
2022-07-07,Australia ,6.9452
2022-07-07,Estonia ,11.6766
2022-07-07,Comoros ,0
2022-07-07,Azerbaijan ,9.2233
2022-07-07,Mexico ,2.0224
2022-07-07,Mayotte ,0
2022-07-07,Germany ,6.9686
2022-07-07,Sudan ,0
2022-07-07,Ireland ,7.8587
2022-07-07,Luxembourg ,12.4579
2022-07-07,Malawi ,1.0526
2022-07-07,Turkmenistan ,0
2022-07-07,Greece ,11.6881
2022-07-07,Cape Verde ,0
2022-07-07,Namibia ,10
2022-07-07,Ghana ,10.2041
2022-07-07,Myanmar ,9.7561
2022-07-07,Italy ,2.5229
2022-07-07,Kuwait ,4.7414
2022-07-07,Colombia ,2.2689
2022-07-07,Pakistan ,5.8209
2022-07-07,Benin ,0
2022-07-07,Czech Republic ,8.4699
2022-07-07,Uzbekistan ,14.7541
2022-07-07,Monaco ,17.8571
2022-07-07,Montenegro ,7.8431
2022-07-07,Sierra Leone ,16.6667
2022-07-07,China ,2.9397
2022-07-07,Democratic Republic of the Congo ,4
2022-07-07,Zambia ,14.2857
2022-07-07,Panama ,4.7319
2022-07-07,Uganda ,1.4706
2022-07-07,Cambodia ,5.6075
2022-07-07,Hong Kong ,3.4398
2022-07-07,Senegal ,3.0075
2022-07-07,Macedonia ,4.8872
2022-07-07,Vietnam ,0.1457
2022-07-07,Mali ,6.0703
2022-07-07,Switzerland ,8.4453
2022-07-07,Haiti ,0
2022-07-07,Mozambique ,0
2022-07-07,Algeria ,3.0457
2022-07-07,Latvia ,31.3953
2022-07-07,Chad ,0
2022-07-07,Slovenia ,7.2347
2022-07-07,Bahrain ,4.5833
2022-07-07,Burundi ,25
2022-07-07,Albania ,11.0744
2022-07-07,Mauritius ,3.3333
2022-07-07,Slovak Republic ,16.7852
2022-07-07,Cyprus ,8.3333
2022-07-07,Central African Republic ,50
2022-07-07,Libya ,11.9266
2022-07-07,Angola ,0
2022-07-07,Lebanon ,10.1392
2022-07-07,Canada ,5.9772
2022-07-07,Eritrea ,0
2022-07-07,Bosnia-Herzegovina ,8.2474
2022-07-07,Ethiopia ,0
2022-07-07,South Africa ,4.9101
2022-07-07,Brunei ,33.3333
2022-07-07,,2.381
2022-07-07,Uruguay ,0.9259
2022-07-07,Zimbabwe ,6.8571
2022-07-07,Mauritania ,0
2022-07-07,Sri Lanka ,8.8889
2022-07-07,Egypt ,6.1111
2022-07-07,Botswana ,0
2022-07-07,Cameroon ,16.6667
2022-07-07,Malaysia ,5.6042
2022-07-07,Spain ,4.7276
2022-07-07,Thailand ,3.0303
2022-07-07,Suriname ,5.5556
2022-07-07,Guatemala ,2.3622
2022-07-07,Israel ,9.6375
2022-07-07,Ivory Coast ,5.6818
2022-07-07,Peru ,1.2953
2022-07-07,Qatar ,8.0122
2022-07-07,Hungary ,12.0035
2022-07-07,Jordan ,5.6452
2022-07-07,Syria ,15.721
2022-07-07,Bulgaria ,11.0029
2022-07-07,Fiji ,3.3898
2022-07-07,Guyana ,0
2022-07-07,Mongolia ,3.2258
2022-07-07,Lithuania ,37.7593
2022-07-07,Nepal ,1.9108
2022-07-07,United Arab Emirates ,6.168
2022-07-07,Romania ,18.425
2022-07-07,Iraq ,11.1111
2022-07-07,Finland ,10.2154
2022-07-07,Belgium ,6.0119
2022-07-07,Taiwan ,3.4309
2022-07-07,Madagascar ,10.5263
2022-07-07,Georgia ,7.5758
2022-07-07,Tunisia ,1.5873
2022-07-07,Iran ,13.5417
2022-07-07,Austria ,5.4674
2022-07-07,Ecuador ,6.4
2022-07-07,Liberia ,7.6923
2022-07-07,Malta ,5.1948
2022-07-07,New Zealand ,5.9259
2022-07-07,Chile ,3.0083
2022-07-07,Guam ,4.5455
2022-07-07,Kyrgyzstan ,9.7959
2022-07-07,Venezuela ,3.7798
2022-07-07,South Korea ,5.2642
2022-07-07,Morocco ,7.2046
2022-07-07,Nicaragua ,0
2022-07-07,United Kingdom ,10.7948
2022-07-07,Yemen ,4.7619
2022-07-07,Turkey ,4.879
2022-07-07,Nigeria ,5.2392
2022-07-08,Belize ,0
2022-07-08,Netherlands ,1.2164
2022-07-08,Laos ,0
2022-07-08,Afghanistan ,17.2414
2022-07-08,India ,2.3895
2022-07-08,Niger ,0
2022-07-08,Poland ,19.3478
2022-07-08,Lesotho ,0
2022-07-08,Djibouti ,0
2022-07-08,Honduras ,2.9268
2022-07-08,Kazakhstan ,13.7795
2022-07-08,Rwanda ,5.5556
2022-07-08,Kosovo ,0
2022-07-08,Portugal ,7.3422
2022-07-08,Japan ,2.5851
2022-07-08,United States ,4.727
2022-07-08,Sweden ,5.9937
2022-07-08,Dominican Republic ,3.2
2022-07-08,Singapore ,10.0271
2022-07-08,Russia ,23.7417
2022-07-08,Congo ,0
2022-07-08,Guinea ,0.885
2022-07-08,Oman ,11.1111
2022-07-08,Philippines ,5.8252
2022-07-08,Gabon ,6.6667
2022-07-08,Norway ,13.0604
2022-07-08,Ukraine ,72
2022-07-08,Armenia ,14.0206
2022-07-08,Bangladesh ,5.5874
2022-07-08,Paraguay ,0.7407
2022-07-08,Iceland ,1.5094
2022-07-08,Tanzania ,0
2022-07-08,Brazil ,3.3629
2022-07-08,Denmark ,6.7385
2022-07-08,Burkina Faso ,4.2553
2022-07-08,El Salvador ,0
2022-07-08,Belarus ,34.9076
2022-07-08,Saudi Arabia ,4.9342
2022-07-08,Somalia ,0
2022-07-08,Tajikistan ,10
2022-07-08,Serbia ,10.7419
2022-07-08,France ,5.4585
2022-07-08,Jamaica ,8.6667
2022-07-08,Indonesia ,3.2675
2022-07-08,Swaziland ,0
2022-07-08,Cuba ,4.5455
2022-07-08,Argentina ,1.6736
2022-07-08,North Korea ,13.9535
2022-07-08,Moldova ,27.7487
2022-07-08,South Sudan ,6.6667
2022-07-08,Bolivia ,3.7778
2022-07-08,Kenya ,7.2115
2022-07-08,Costa Rica ,0
2022-07-08,Croatia ,8.2203
2022-07-08,Australia ,5.5952
2022-07-08,Estonia ,11.1413
2022-07-08,Comoros ,50
2022-07-08,Azerbaijan ,11.875
2022-07-08,Mexico ,1.6941
2022-07-08,Mayotte ,0
2022-07-08,Germany ,8.2249
2022-07-08,Sudan ,11.1111
2022-07-08,Ireland ,5.2819
2022-07-08,Luxembourg ,10.4651
2022-07-08,Malawi ,2.1277
2022-07-08,Turkmenistan ,0
2022-07-08,Greece ,8.8677
2022-07-08,Cape Verde ,11.1111
2022-07-08,Namibia ,0
2022-07-08,Ghana ,12.0079
2022-07-08,Myanmar ,9.0909
2022-07-08,Italy ,2.1822
2022-07-08,Kuwait ,14
2022-07-08,Colombia ,2.925
2022-07-08,Pakistan ,6.5482
2022-07-08,Benin ,0
2022-07-08,Czech Republic ,12.5106
2022-07-08,Uzbekistan ,17.1875
2022-07-08,Monaco ,12.2449
2022-07-08,Montenegro ,9.0909
2022-07-08,Sierra Leone ,13.1579
2022-07-08,China ,4.1265
2022-07-08,Democratic Republic of the Congo ,7.5
2022-07-08,Zambia ,6.6667
2022-07-08,Panama ,3.01
2022-07-08,Uganda ,0
2022-07-08,Cambodia ,10.0775
2022-07-08,Hong Kong ,3.0075
2022-07-08,Senegal ,2.1834
2022-07-08,Macedonia ,9.8196
2022-07-08,Vietnam ,0.1905
2022-07-08,Mali ,9.0226
2022-07-08,Switzerland ,6.6519
2022-07-08,Haiti ,0
2022-07-08,Mozambique ,0
2022-07-08,Algeria ,2.7027
2022-07-08,Latvia ,24.0209
2022-07-08,Chad ,0
2022-07-08,Slovenia ,10.6719
2022-07-08,Bahrain ,8.4577
2022-07-08,Burundi ,16.6667
2022-07-08,Albania ,7.1553
2022-07-08,Mauritius ,4.6296
2022-07-08,Slovak Republic ,18.1679
2022-07-08,Cyprus ,4.2955
2022-07-08,Central African Republic ,0
2022-07-08,Libya ,6.8493
2022-07-08,Angola ,0
2022-07-08,Lebanon ,8.243
2022-07-08,Canada ,4.901
2022-07-08,Eritrea ,0
2022-07-08,Bosnia-Herzegovina ,7.7199
2022-07-08,Ethiopia ,0.2155
2022-07-08,South Africa ,4.7297
2022-07-08,Brunei ,4.1096
2022-07-08,,9.6774
2022-07-08,Uruguay ,2.8436
2022-07-08,Zimbabwe ,7.1895
2022-07-08,Mauritania ,0
2022-07-08,Sri Lanka ,8.6957
2022-07-08,Egypt ,4.6218
2022-07-08,Botswana ,0
2022-07-08,Cameroon ,4.1667
2022-07-08,Malaysia ,4.2226
2022-07-08,Spain ,3.6174
2022-07-08,Thailand ,2.8975
2022-07-08,Suriname ,0
2022-07-08,Guatemala ,2.1053
2022-07-08,Israel ,11.2307
2022-07-08,Ivory Coast ,3.6585
2022-07-08,Peru ,1.3986
2022-07-08,Qatar ,9.9644
2022-07-08,Hungary ,16.5839
2022-07-08,Jordan ,7.6503
2022-07-08,Syria ,17.2524
2022-07-08,Bulgaria ,10.1237
2022-07-08,Fiji ,4.5455
2022-07-08,Guyana ,0
2022-07-08,Mongolia ,1.3158
2022-07-08,Lithuania ,25.7403
2022-07-08,Nepal ,2.3411
2022-07-08,United Arab Emirates ,6.2147
2022-07-08,Romania ,16.639
2022-07-08,Iraq ,8.2803
2022-07-08,Finland ,9.8655
2022-07-08,Belgium ,5.8932
2022-07-08,Taiwan ,3.1488
2022-07-08,Madagascar ,14.2857
2022-07-08,Georgia ,14.0351
2022-07-08,Tunisia ,2.7933
2022-07-08,Iran ,10.9649
2022-07-08,Austria ,4.573
2022-07-08,Ecuador ,1.4286
2022-07-08,Liberia ,9.5238
2022-07-08,Malta ,10.8108
2022-07-08,New Zealand ,4.8921
2022-07-08,Chile ,2.008
2022-07-08,Guam ,0
2022-07-08,Kyrgyzstan ,10.5932
2022-07-08,Venezuela ,2.3933
2022-07-08,South Korea ,3.9032
2022-07-08,Morocco ,5.4645
2022-07-08,Nicaragua ,0
2022-07-08,United Kingdom ,5.947
2022-07-08,Yemen ,0
2022-07-08,Turkey ,4.2732
2022-07-08,Nigeria ,3.8084
2022-07-09,Belize ,3.2258
2022-07-09,Netherlands ,1.0182
2022-07-09,Laos ,0
2022-07-09,Afghanistan ,6.3291
2022-07-09,India ,2.656
2022-07-09,Niger ,0
2022-07-09,Poland ,22.9841
2022-07-09,Lesotho ,0
2022-07-09,Djibouti ,0
2022-07-09,Honduras ,0
2022-07-09,Kazakhstan ,28.1553
2022-07-09,Rwanda ,9.5238
2022-07-09,Kosovo ,0
2022-07-09,Portugal ,8.3333
2022-07-09,Japan ,1.9817
2022-07-09,United States ,5.1943
2022-07-09,Sweden ,12.5186
2022-07-09,Dominican Republic ,1.8657
2022-07-09,Singapore ,6.3291
2022-07-09,Russia ,32.4871
2022-07-09,Congo ,0
2022-07-09,Guinea ,0
2022-07-09,Oman ,14.2857
2022-07-09,Philippines ,3.5782
2022-07-09,Gabon ,0
2022-07-09,Norway ,15.9236
2022-07-09,Ukraine ,71.8262
2022-07-09,Armenia ,12.5604
2022-07-09,Bangladesh ,2.6977
2022-07-09,Paraguay ,0
2022-07-09,Iceland ,1.1628
2022-07-09,Tanzania ,5.2632
2022-07-09,Brazil ,2.7996
2022-07-09,Denmark ,4.3651
2022-07-09,Burkina Faso ,7.1429
2022-07-09,El Salvador ,0
2022-07-09,Belarus ,40.7666
2022-07-09,Saudi Arabia ,3.6481
2022-07-09,Somalia ,0
2022-07-09,Tajikistan ,9.0909
2022-07-09,Serbia ,9.9306
2022-07-09,France ,5.2926
2022-07-09,Jamaica ,3.4483
2022-07-09,Indonesia ,2.2803
2022-07-09,Swaziland ,0
2022-07-09,Cuba ,1.8349
2022-07-09,Argentina ,2.0212
2022-07-09,North Korea ,6.25
2022-07-09,Moldova ,28.3019
2022-07-09,South Sudan ,0
2022-07-09,Bolivia ,2.4845
2022-07-09,Kenya ,9.2593
2022-07-09,Costa Rica ,0
2022-07-09,Croatia ,12.6521
2022-07-09,Australia ,4.878
2022-07-09,Estonia ,16.4179
2022-07-09,Comoros ,0
2022-07-09,Azerbaijan ,12.963
2022-07-09,Mexico ,1.1177
2022-07-09,Mayotte ,0
2022-07-09,Germany ,6.1947
2022-07-09,Sudan ,0
2022-07-09,Ireland ,2.6119
2022-07-09,Luxembourg ,9.0909
2022-07-09,Malawi ,11.1111
2022-07-09,Turkmenistan ,0
2022-07-09,Greece ,10.0873
2022-07-09,Cape Verde ,0
2022-07-09,Namibia ,0
2022-07-09,Ghana ,7.6577
2022-07-09,Myanmar ,11.7647
2022-07-09,Italy ,2.3288
2022-07-09,Kuwait ,5.9406
2022-07-09,Colombia ,0.7186
2022-07-09,Pakistan ,5.104
2022-07-09,Benin ,25
2022-07-09,Czech Republic ,11.0553
2022-07-09,Uzbekistan ,31.25
2022-07-09,Monaco ,4.4444
2022-07-09,Montenegro ,8.1081
2022-07-09,Sierra Leone ,18.5185
2022-07-09,China ,4.5231
2022-07-09,Democratic Republic of the Congo ,0
2022-07-09,Zambia ,0
2022-07-09,Panama ,1.2195
2022-07-09,Uganda ,0
2022-07-09,Cambodia ,8.1081
2022-07-09,Hong Kong ,4.8077
2022-07-09,Senegal ,0
2022-07-09,Macedonia ,12.61
2022-07-09,Vietnam ,0.0931
2022-07-09,Mali ,0
2022-07-09,Switzerland ,4.5501
2022-07-09,Haiti ,0
2022-07-09,Mozambique ,0
2022-07-09,Algeria ,3.125
2022-07-09,Latvia ,34.3284
2022-07-09,Chad ,0
2022-07-09,Slovenia ,8.9552
2022-07-09,Bahrain ,5.1613
2022-07-09,Burundi ,50
2022-07-09,Albania ,8.8937
2022-07-09,Mauritius ,4.0816
2022-07-09,Slovak Republic ,9.0713
2022-07-09,Cyprus ,10.9792
2022-07-09,Central African Republic ,0
2022-07-09,Libya ,10.8108
2022-07-09,Angola ,0
2022-07-09,Lebanon ,8.2143
2022-07-09,Canada ,3.8393
2022-07-09,Eritrea ,0
2022-07-09,Bosnia-Herzegovina ,10.1512
2022-07-09,Ethiopia ,2.2727
2022-07-09,South Africa ,4.7041
2022-07-09,Brunei ,8
2022-07-09,,5.5556
2022-07-09,Uruguay ,2.5478
2022-07-09,Zimbabwe ,6.2069
2022-07-09,Mauritania ,0
2022-07-09,Sri Lanka ,1.9417
2022-07-09,Egypt ,3.8525
2022-07-09,Botswana ,0
2022-07-09,Cameroon ,8.3333
2022-07-09,Malaysia ,4.0252
2022-07-09,Spain ,2.4866
2022-07-09,Thailand ,3.0979
2022-07-09,Suriname ,5
2022-07-09,Guatemala ,4
2022-07-09,Israel ,8.7269
2022-07-09,Ivory Coast ,6.1224
2022-07-09,Peru ,0.3247
2022-07-09,Qatar ,10.5036
2022-07-09,Hungary ,10.5863
2022-07-09,Jordan ,3.7975
2022-07-09,Syria ,18.0791
2022-07-09,Bulgaria ,10.6914
2022-07-09,Fiji ,0
2022-07-09,Guyana ,0
2022-07-09,Mongolia ,2.7778
2022-07-09,Lithuania ,29.712
2022-07-09,Nepal ,1.6575
2022-07-09,United Arab Emirates ,8.4433
2022-07-09,Romania ,18.1501
2022-07-09,Iraq ,10.9453
2022-07-09,Finland ,12.173
2022-07-09,Belgium ,4.978
2022-07-09,Taiwan ,2.7115
2022-07-09,Madagascar ,0
2022-07-09,Georgia ,3.8462
2022-07-09,Tunisia ,4.5977
2022-07-09,Iran ,7.619
2022-07-09,Austria ,4.0831
2022-07-09,Ecuador ,1.5625
2022-07-09,Liberia ,4
2022-07-09,Malta ,3.7736
2022-07-09,New Zealand ,2.7473
2022-07-09,Chile ,1.2727
2022-07-09,Guam ,3.5714
2022-07-09,Kyrgyzstan ,13.4615
2022-07-09,Venezuela ,2.2989
2022-07-09,South Korea ,4.2073
2022-07-09,Morocco ,6.3415
2022-07-09,Nicaragua ,0
2022-07-09,United Kingdom ,7.4228
2022-07-09,Yemen ,0
2022-07-09,Turkey ,3.5004
2022-07-09,Nigeria ,2.5619
2022-07-10,Belize ,0
2022-07-10,Netherlands ,0.8537
2022-07-10,Laos ,0
2022-07-10,Afghanistan ,0
2022-07-10,India ,2.9028
2022-07-10,Niger ,0
2022-07-10,Poland ,21.5343
2022-07-10,Lesotho ,0
2022-07-10,Djibouti ,0
2022-07-10,Honduras ,1.8692
2022-07-10,Kazakhstan ,32
2022-07-10,Rwanda ,40
2022-07-10,Kosovo ,20
2022-07-10,Portugal ,6.6914
2022-07-10,Japan ,2.5575
2022-07-10,United States ,6.7154
2022-07-10,Sweden ,8.5561
2022-07-10,Dominican Republic ,2.451
2022-07-10,Singapore ,6.4677
2022-07-10,Russia ,36.2644
2022-07-10,Congo ,0
2022-07-10,Guinea ,0
2022-07-10,Oman ,14.2857
2022-07-10,Philippines ,6.4677
2022-07-10,Gabon ,0
2022-07-10,Norway ,11.6838
2022-07-10,Ukraine ,69.8037
2022-07-10,Armenia ,22.7273
2022-07-10,Bangladesh ,5.4765
2022-07-10,Paraguay ,1.2048
2022-07-10,Iceland ,2.4752
2022-07-10,Tanzania ,0
2022-07-10,Brazil ,3.8867
2022-07-10,Denmark ,4.9383
2022-07-10,Burkina Faso ,0
2022-07-10,El Salvador ,0
2022-07-10,Belarus ,45.9574
2022-07-10,Saudi Arabia ,6.087
2022-07-10,Somalia ,0
2022-07-10,Tajikistan ,36.3636
2022-07-10,Serbia ,10.4072
2022-07-10,France ,5.177
2022-07-10,Jamaica ,8.3333
2022-07-10,Indonesia ,2.0066
2022-07-10,Swaziland ,0
2022-07-10,Cuba ,5.2632
2022-07-10,Argentina ,1.8381
2022-07-10,North Korea ,10
2022-07-10,Moldova ,29.2135
2022-07-10,South Sudan ,0
2022-07-10,Bolivia ,2.1352
2022-07-10,Kenya ,8.642
2022-07-10,Costa Rica ,0
2022-07-10,Croatia ,10.6771
2022-07-10,Australia ,6.9557
2022-07-10,Estonia ,18.5714
2022-07-10,Comoros ,0
2022-07-10,Azerbaijan ,14.1264
2022-07-10,Mexico ,1.2478
2022-07-10,Mayotte ,0
2022-07-10,Germany ,6.7475
2022-07-10,Sudan ,0
2022-07-10,Ireland ,2.3256
2022-07-10,Luxembourg ,12.2807
2022-07-10,Malawi ,0
2022-07-10,Turkmenistan ,0
2022-07-10,Greece ,8.8407
2022-07-10,Cape Verde ,0
2022-07-10,Namibia ,0
2022-07-10,Ghana ,5.4217
2022-07-10,Myanmar ,21.4286
2022-07-10,Italy ,2.9102
2022-07-10,Kuwait ,8.1395
2022-07-10,Colombia ,1.8336
2022-07-10,Pakistan ,5.891
2022-07-10,Benin ,16.6667
2022-07-10,Czech Republic ,9.4313
2022-07-10,Uzbekistan ,41.1765
2022-07-10,Monaco ,10.7143
2022-07-10,Montenegro ,9.7561
2022-07-10,Sierra Leone ,0
2022-07-10,China ,5.0615
2022-07-10,Democratic Republic of the Congo ,6.25
2022-07-10,Zambia ,20
2022-07-10,Panama ,5.3659
2022-07-10,Uganda ,0
2022-07-10,Cambodia ,5.2632
2022-07-10,Hong Kong ,2.2099
2022-07-10,Senegal ,7.6923
2022-07-10,Macedonia ,12.6394
2022-07-10,Vietnam ,0.0422
2022-07-10,Mali ,5.7143
2022-07-10,Switzerland ,5.3179
2022-07-10,Haiti ,0
2022-07-10,Mozambique ,14.2857
2022-07-10,Algeria ,2.1583
2022-07-10,Latvia ,29.6512
2022-07-10,Chad ,0
2022-07-10,Slovenia ,4.6512
2022-07-10,Bahrain ,4.9724
2022-07-10,Burundi ,0
2022-07-10,Albania ,11.5942
2022-07-10,Mauritius ,5.8824
2022-07-10,Slovak Republic ,10.8796
2022-07-10,Cyprus ,8.5294
2022-07-10,Central African Republic ,0
2022-07-10,Libya ,6.0241
2022-07-10,Angola ,0
2022-07-10,Lebanon ,10.0946
2022-07-10,Canada ,9.3434
2022-07-10,Eritrea ,0
2022-07-10,Bosnia-Herzegovina ,8.6207
2022-07-10,Ethiopia ,0
2022-07-10,South Africa ,4.8212
2022-07-10,Brunei ,8.8235
2022-07-10,,3.0303
2022-07-10,Uruguay ,4.4444
2022-07-10,Zimbabwe ,4.7619
2022-07-10,Mauritania ,0
2022-07-10,Sri Lanka ,7.438
2022-07-10,Egypt ,4.7768
2022-07-10,Botswana ,0
2022-07-10,Cameroon ,0
2022-07-10,Malaysia ,5.28
2022-07-10,Spain ,2.732
2022-07-10,Thailand ,2.439
2022-07-10,Suriname ,6.6667
2022-07-10,Guatemala ,3.9216
2022-07-10,Israel ,8.9771
2022-07-10,Ivory Coast ,7.5472
2022-07-10,Peru ,1.81
2022-07-10,Qatar ,12.848
2022-07-10,Hungary ,13.6667
2022-07-10,Jordan ,5.9259
2022-07-10,Syria ,19.1919
2022-07-10,Bulgaria ,10.1382
2022-07-10,Fiji ,3.3333
2022-07-10,Guyana ,0
2022-07-10,Mongolia ,1.6949
2022-07-10,Lithuania ,24.8939
2022-07-10,Nepal ,2.2472
2022-07-10,United Arab Emirates ,8.5106
2022-07-10,Romania ,15.6926
2022-07-10,Iraq ,6.338
2022-07-10,Finland ,16.3749
2022-07-10,Belgium ,3.2362
2022-07-10,Taiwan ,2.8929
2022-07-10,Madagascar ,0
2022-07-10,Georgia ,13.7931
2022-07-10,Tunisia ,5.7971
2022-07-10,Iran ,9.1371
2022-07-10,Austria ,4.8236
2022-07-10,Ecuador ,2.2727
2022-07-10,Liberia ,7.6923
2022-07-10,Malta ,13.0952
2022-07-10,New Zealand ,5.2632
2022-07-10,Chile ,0.8032
2022-07-10,Guam ,4.7619
2022-07-10,Kyrgyzstan ,26.6667
2022-07-10,Venezuela ,2.5926
2022-07-10,South Korea ,4.776
2022-07-10,Morocco ,6.2827
2022-07-10,Nicaragua ,0
2022-07-10,United Kingdom ,6.2999
2022-07-10,Yemen ,0
2022-07-10,Turkey ,3.2223
2022-07-10,Nigeria ,3.1963
2022-07-11,Belize ,0
2022-07-11,Netherlands ,2.8599
2022-07-11,Laos ,0
2022-07-11,Afghanistan ,10.6796
2022-07-11,India ,2.5167
2022-07-11,Niger ,5
2022-07-11,Poland ,20.0495
2022-07-11,Lesotho ,0
2022-07-11,Djibouti ,0
2022-07-11,Honduras ,1.8605
2022-07-11,Kazakhstan ,12.5899
2022-07-11,Rwanda ,0
2022-07-11,Kosovo ,0
2022-07-11,Portugal ,9.2606
2022-07-11,Japan ,3.1454
2022-07-11,United States ,4.2577
2022-07-11,Sweden ,7.5978
2022-07-11,Dominican Republic ,1.8617
2022-07-11,Singapore ,8.6643
2022-07-11,Russia ,25.321
2022-07-11,Congo ,3.7037
2022-07-11,Guinea ,2.8169
2022-07-11,Oman ,18.75
2022-07-11,Philippines ,3.1646
2022-07-11,Gabon ,0
2022-07-11,Norway ,8.2949
2022-07-11,Ukraine ,70.4909
2022-07-11,Armenia ,13.7539
2022-07-11,Bangladesh ,5.1253
2022-07-11,Paraguay ,0.365
2022-07-11,Iceland ,1.5267
2022-07-11,Tanzania ,0
2022-07-11,Brazil ,3.8712
2022-07-11,Denmark ,7.5
2022-07-11,Burkina Faso ,11.7647
2022-07-11,El Salvador ,0
2022-07-11,Belarus ,34.8214
2022-07-11,Saudi Arabia ,7.3501
2022-07-11,Somalia ,0
2022-07-11,Tajikistan ,6.6667
2022-07-11,Serbia ,10.6346
2022-07-11,France ,6.0522
2022-07-11,Jamaica ,4.717
2022-07-11,Indonesia ,2.2561
2022-07-11,Swaziland ,0
2022-07-11,Cuba ,5.2632
2022-07-11,Argentina ,2.7282
2022-07-11,North Korea ,12.5
2022-07-11,Moldova ,30.9623
2022-07-11,South Sudan ,0
2022-07-11,Bolivia ,5.7279
2022-07-11,Kenya ,5.1095
2022-07-11,Costa Rica ,0
2022-07-11,Croatia ,9.471
2022-07-11,Australia ,4.5431
2022-07-11,Estonia ,10.0649
2022-07-11,Comoros ,0
2022-07-11,Azerbaijan ,12.9534
2022-07-11,Mexico ,1.6119
2022-07-11,Mayotte ,0
2022-07-11,Germany ,8.5517
2022-07-11,Sudan ,0
2022-07-11,Ireland ,6.119
2022-07-11,Luxembourg ,10.9091
2022-07-11,Malawi ,6.0241
2022-07-11,Turkmenistan ,0
2022-07-11,Greece ,12.298
2022-07-11,Cape Verde ,0
2022-07-11,Namibia ,0
2022-07-11,Ghana ,5.4983
2022-07-11,Myanmar ,17.7778
2022-07-11,Italy ,2.2387
2022-07-11,Kuwait ,8.6705
2022-07-11,Colombia ,2.2604
2022-07-11,Pakistan ,7.0393
2022-07-11,Benin ,16.6667
2022-07-11,Czech Republic ,11.5544
2022-07-11,Uzbekistan ,19.3548
2022-07-11,Monaco ,23.0769
2022-07-11,Montenegro ,9.8039
2022-07-11,Sierra Leone ,8.3333
2022-07-11,China ,2.5179
2022-07-11,Democratic Republic of the Congo ,2.3256
2022-07-11,Zambia ,0
2022-07-11,Panama ,2.7682
2022-07-11,Uganda ,0
2022-07-11,Cambodia ,5.7471
2022-07-11,Hong Kong ,3.1401
2022-07-11,Senegal ,1.087
2022-07-11,Macedonia ,10.4972
2022-07-11,Vietnam ,0.0449
2022-07-11,Mali ,11.4504
2022-07-11,Switzerland ,7.1937
2022-07-11,Haiti ,0
2022-07-11,Mozambique ,9.0909
2022-07-11,Algeria ,1.8349
2022-07-11,Latvia ,23.0352
2022-07-11,Chad ,0
2022-07-11,Slovenia ,8.4711
2022-07-11,Bahrain ,7.1429
2022-07-11,Burundi ,0
2022-07-11,Albania ,11.9869
2022-07-11,Mauritius ,1.4778
2022-07-11,Slovak Republic ,17.5617
2022-07-11,Cyprus ,8.0868
2022-07-11,Central African Republic ,0
2022-07-11,Libya ,16.2791
2022-07-11,Angola ,0
2022-07-11,Lebanon ,9.3333
2022-07-11,Canada ,6.0528
2022-07-11,Eritrea ,0
2022-07-11,Bosnia-Herzegovina ,6.9091
2022-07-11,Ethiopia ,0
2022-07-11,South Africa ,3.2164
2022-07-11,Brunei ,8.3333
2022-07-11,,2.9412
2022-07-11,Uruguay ,2.4752
2022-07-11,Zimbabwe ,7.7419
2022-07-11,Mauritania ,11.5385
2022-07-11,Sri Lanka ,3.7594
2022-07-11,Egypt ,7.2634
2022-07-11,Botswana ,0
2022-07-11,Cameroon ,5
2022-07-11,Malaysia ,4.2691
2022-07-11,Spain ,4.0329
2022-07-11,Thailand ,3.3489
2022-07-11,Suriname ,2.8571
2022-07-11,Guatemala ,3
2022-07-11,Israel ,10.9658
2022-07-11,Ivory Coast ,2.439
2022-07-11,Peru ,1.662
2022-07-11,Qatar ,11.0325
2022-07-11,Hungary ,13.9383
2022-07-11,Jordan ,3.0488
2022-07-11,Syria ,18.238
2022-07-11,Bulgaria ,12.2449
2022-07-11,Fiji ,4.6875
2022-07-11,Guyana ,7.1429
2022-07-11,Mongolia ,0
2022-07-11,Lithuania ,30.662
2022-07-11,Nepal ,1.6447
2022-07-11,United Arab Emirates ,7.8899
2022-07-11,Romania ,19.0773
2022-07-11,Iraq ,7.2222
